NR3C1	HSPA4
HRG	SERPINA10
HRG	MTHFR
HRG	F5
HRG	C4BPA
HRG	THBD
HRG	HGFAC
HRG	TTR
HRG	C4BPB
HRG	APOC1
HRG	THBS2
HRG	HPR
HRG	PROC
HRG	KLKB1
HRG	PROS1
HRG	FABP1
HRG	F11
HRG	F12
HRG	ALB
HRG	HABP2
HRG	F10
HRG	SERPINA1
HRG	F13B
HRG	F2
HRG	FGB
HRG	FGG
HRG	SERPINC1
HRG	FGA
HRG	KNG1
HRG	PLG
TFPI	F12
TFPI	HPR
TFPI	CRP
TFPI	IL6
TFPI	HABP2
TFPI	SELE
TFPI	MYC
TFPI	KNG1
TFPI	FGA
TFPI	TP53
TFPI	MMP12
TFPI	PROS1
TFPI	MMP1
TFPI	ADAMTS13
TFPI	SERPINA1
TFPI	KLKB1
TFPI	SELP
TFPI	ALB
TFPI	F5
TFPI	F8
TFPI	ADCY10
TFPI	PROC
TFPI	VWF
TFPI	F11
TFPI	ELANE
TFPI	PLG
TFPI	SERPINC1
TFPI	F2
TFPI	THBD
TFPI	F7
TFPI	F10
IL1RL1	RORC
IL1RL1	TRAF3
IL1RL1	WDR36
IL1RL1	EMSY
IL1RL1	CD5
IL1RL1	IL2RA
IL1RL1	STAT6
IL1RL1	OSMR
IL1RL1	RORA
IL1RL1	IL6R
IL1RL1	IL1RN
IL1RL1	GATA3
IL1RL1	GSDMB
IL1RL1	ORMDL3
IL1RL1	IL6
IL1RL1	IL7R
IL1RL1	TSLP
IL1RL1	IL13
IL1RL1	IL1R1
IL1RL1	IL33
PROC	HABP2
PROC	KNG1
PROC	HGFAC
PROC	ALB
PROC	PLG
PROC	VWF
PROC	F13A1
PROC	F10
PROC	KLKB1
PROC	F7
PROC	F11
PROC	FGB
PROC	FGG
PROC	F12
PROC	FGA
PROC	PROS1
PROC	F13B
PROC	SERPINC1
PROC	SERPINA1
PROC	F5
PROC	F8
PROC	F2
PROC	THBD
ID2	SMAD4
ID2	SMAD3
ID2	CTNNB1
ID2	MYC
ID2	RORA
ID2	BACH2
ID2	IKZF1
ID2	ETS1
ID2	FLT3
ID2	SMAD7
ID2	RORC
ID2	RUNX3
ID2	ALB
ID2	TP53
ID2	ZBTB16
ID2	BCL6
ID2	TCF7
ID2	BATF3
ID2	GATA3
ID2	IL7R
ID2	EGR2
ID2	CDK2
PLEK	IKZF1
PLEK	RPS6KA1
PLEK	TP53
PLEK	MYC
PLEK	ALB
PLEK	FOXO1
PLEK	TUBA4A
PLEK	EGFR
PLEK	PIK3R1
PLEK	GSK3B
PLEK	F13A1
PLEK	INPP5D
PLEK	MCF2L
PLEK	TAGAP
PLEK	PI4KA
PLEK	ITK
PLEK	PIK3CA
PLEK	IQSEC1
PLEK	FCER1G
PLEK	ARHGEF28
PLEK	AFAP1
PLEK	SYK
PLEK	PLCG2
PLEK	ARHGEF3
PLEK	SH2B3
PLEK	PLEKHO1
PLEK	ARHGAP15
PLEK	ARHGAP1
PLEK	RGS18
PLEK	ANK3
PLEK	AKT1
PLEK	SRC
PLEK	BTK
SLC19A2	CCDC181
TTR	TYRP1
TTR	HBB
TTR	XDH
TTR	SHBG
TTR	IDH1
TTR	HABP2
TTR	MT-CYB
TTR	LRAT
TTR	CYP3A4
TTR	CYP2C9
TTR	ALDH1A1
TTR	VKORC1
TTR	C4BPA
TTR	TERT
TTR	SELE
TTR	PLG
TTR	HNF4A
TTR	HSP90B1
TTR	IL6
TTR	FGB
TTR	FABP1
TTR	APOC1
TTR	EGFR
TTR	FGG
TTR	KNG1
TTR	SERPINA6
TTR	SERPINC1
TTR	F2
TTR	SNCA
TTR	FGA
TTR	CRP
TTR	FOXA2
TTR	APOE
TTR	SERPINA1
TTR	APP
TTR	ALB
PAPOLG	TENT5C
PAPOLG	A4GALT
PRRX1	THBS2
PRRX1	MSX1
TSHZ3	TSHR
TSHZ3	ZBTB16
TSHZ3	SMARCE1
ADORA3	VWF
ADORA3	P2RY12
ADORA3	SRC
ADORA3	KNG1
FLT3	PARP1
FLT3	CREBBP
FLT3	ZBTB16
FLT3	SMAD4
FLT3	JAK2
FLT3	ZFPM1
FLT3	GATA3
FLT3	HIF1A
FLT3	MECOM
FLT3	NLRP3
FLT3	MLLT10
FLT3	TNFSF4
FLT3	IGF1R
FLT3	MET
FLT3	TNFRSF8
FLT3	CTNNB1
FLT3	CD5
FLT3	BATF3
FLT3	MMP9
FLT3	MYC
FLT3	IL6
FLT3	EGFR
FLT3	MCL1
FLT3	AURKB
FLT3	BCL2
FLT3	SRC
FLT3	IKZF1
FLT3	TSLP
FLT3	KMT2A
FLT3	AKT1
FLT3	EFNA5
FLT3	THPO
FLT3	TP53
FLT3	SH2B3
FLT3	ANGPT1
FLT3	SYK
FLT3	IDH1
FLT3	IL7R
FLT3	PTPRJ
FLT3	PIK3R1
FLT3	PIK3CA
AHR	AR
AHR	TNFRSF8
AHR	UGT1A1
AHR	ESR2
AHR	CTNNB1
AHR	CYP1B1
AHR	CYP1A2
AHR	ESR1
AHR	ARNT2
AHR	CYP1A1
EGR2	CDH4
EGR2	CTNNB1
EGR2	IRF1
EGR2	TUBA1B
EGR2	RUNX3
EGR2	SRC
EGR2	IL6
EGR2	MYC
EGR2	MMP9
EGR2	PRKCQ
EGR2	PTGS2
EGR2	FOSL2
EGR2	NCOA6
EGR2	BACH2
EGR2	ASH2L
EGR2	BCL2
EGR2	MEF2D
EGR2	EGFR
EGR2	IER2
EGR2	GATA3
EGR2	NFATC2
EGR2	TP53
EGR2	NR4A2
EGR2	CREB1
EGR2	HMGCR
EGR2	CREBBP
FAAH	ACHE
FAAH	FBH1
FAAH	KDM1A
FAAH	SERPINA6
FAAH	PPARG
FAAH	PCCB
FAAH	CBR1
FAAH	NAPRT
FAAH	CPS1
FAAH	PTGS2
FAAH	MAOA
FAAH	MAOB
FAAH	PPARA
FAAH	PC
FAAH	FABP5
FAAH	DARS2
BATF3	IRF1
BATF3	IL6
BATF3	THBD
BATF3	TLR3
BATF3	BACH2
C4BPB	FGA
C4BPB	SERPINC1
C4BPB	FGG
C4BPB	F5
C4BPB	PROS1
C4BPB	C4BPA
IRF1	IL6R
IRF1	IL1RN
IRF1	TRAF1
IRF1	MMP9
IRF1	FASLG
IRF1	BCL2
IRF1	SYK
IRF1	CDK2
IRF1	IL1R1
IRF1	NLRP3
IRF1	NOD2
IRF1	IL7R
IRF1	BCL6
IRF1	JAK3
IRF1	PPIA
IRF1	GATA3
IRF1	GSK3B
IRF1	SRC
IRF1	TLR1
IRF1	CDK4
IRF1	PTGS2
IRF1	CDK6
IRF1	MYC
IRF1	ETS1
IRF1	AKT1
IRF1	TP53
IRF1	CREBBP
IRF1	TRAF3
IRF1	PPARG
IRF1	IKZF1
IRF1	IL13
IRF1	TNFAIP3
IRF1	JAK2
IRF1	CREB1
IRF1	IL6
IRF1	HIF1A
IRF1	STAT6
IRF1	JAK1
IRF1	TLR3
CD93	FCER1G
CD93	MET
CD93	THBD
CD93	VWF
CD93	SELE
CD93	CD5
CD93	SELP
CD93	KDR
MMP24	TIMP3
TUBA4A	PROS1
TUBA4A	TUBA3E
TUBA4A	EGFR
TUBA4A	ATP1B1
TUBA4A	HNRNPA1
TUBA4A	ELAVL1
TUBA4A	TUBA3C
TUBA4A	SEPTIN2
TUBA4A	HSPA4
TUBA4A	VWF
TUBA4A	APP
TUBA4A	IDH1
TUBA4A	CKAP5
TUBA4A	MAP1LC3A
TUBA4A	TP53
TUBA4A	HDAC6
TUBA4A	TUBA1B
TUBA4A	TUBA1C
TUBA4A	PLK1
TUBA4A	TUBA1A
TUBA4A	TUBB8
TUBA4A	TUBB2B
TUBA4A	TUBB6
TUBA4A	MAPT
TUBA4A	TUBB4A
TUBA4A	TUBB4B
TUBA4A	TUBB3
TUBA4A	TUBB
TUBA4A	TUBB2A
MKNK2	ESR2
MKNK2	CDK4
MKNK2	MKNK1
ALOX12	PTK2
ALOX12	GP6
ALOX12	ALDH1A1
ALOX12	DCC
ALOX12	PLA2G1B
ALOX12	ALOX15
ALOX12	CYP2C8
ALOX12	ALOX5
ALOX12	CYP2C19
ALOX12	CYP2C9
ALOX12	PTGS2
ALOX12	PTGS1
TRPC4AP	MYH7B
TRPC4AP	MYC
TRPC4AP	AMBRA1
TRPC4AP	DDB2
TRPC4AP	DCAF6
APOE	CELF1
APOE	FOXO1
APOE	ADCY1
APOE	TEK
APOE	CYP2D6
APOE	FABP1
APOE	CYP2C9
APOE	SLCO2B1
APOE	GRIN2B
APOE	LEPR
APOE	RBFOX3
APOE	MAOA
APOE	HLA-DRB5
APOE	FGB
APOE	PPARD
APOE	LAMP1
APOE	DPP4
APOE	AXL
APOE	KDR
APOE	MMP12
APOE	F2
APOE	MAOB
APOE	KNG1
APOE	PSRC1
APOE	CREB1
APOE	INPP5D
APOE	ESR1
APOE	CELSR2
APOE	HIF1A
APOE	CYP2C8
APOE	VKORC1
APOE	BCL2
APOE	NLRP3
APOE	F12
APOE	C4BPA
APOE	IL1RN
APOE	FABP4
APOE	PTGS2
APOE	F10
APOE	PPIA
APOE	STH
APOE	XDH
APOE	TIMP3
APOE	LRP1B
APOE	NOX4
APOE	VWF
APOE	THBS2
APOE	SERPINC1
APOE	LMNA
APOE	ALOX5
APOE	SRC
APOE	SELP
APOE	EGFR
APOE	MS4A6A
APOE	SELE
APOE	CDK5
APOE	PPARA
APOE	IL13
APOE	PLG
APOE	GBA
APOE	NPC1
APOE	TP53
APOE	CTNNB1
APOE	FGG
APOE	P2RY12
APOE	AKT1
APOE	GSK3B
APOE	FGA
APOE	FTO
APOE	HSP90B1
APOE	PPARG
APOE	SORT1
APOE	HDLBP
APOE	ACHE
APOE	MMP9
APOE	NOS3
APOE	SERPINA1
APOE	BACE1
APOE	HPR
APOE	CRP
APOE	HMGCR
APOE	MMP3
APOE	IL6
APOE	MTHFR
APOE	NR1H3
APOE	ALB
APOE	MAPT
APOE	SNCA
APOE	APOC1
APOE	APP
F12	FGB
F12	GP6
F12	FGA
F12	GLO1
F12	F13B
F12	ALB
F12	VWF
F12	THBD
F12	F13A1
F12	F7
F12	F5
F12	F10
F12	F8
F12	F2
F12	F11
F12	PLG
F12	SERPINC1
F12	KLKB1
F12	KNG1
SSTR4	THBD
SSTR4	KNG1
SSTR4	SRC
SSTR4	PNOC
CRP	SERPINA10
CRP	ESR1
CRP	F11
CRP	IL1F10
CRP	ALK
CRP	HIF1A
CRP	EGFR
CRP	LEPR
CRP	TLR3
CRP	BCL2
CRP	FABP1
CRP	P2RY12
CRP	TP53
CRP	FABP4
CRP	IL37
CRP	FGG
CRP	CA2
CRP	CYP3A4
CRP	JAK1
CRP	PPARA
CRP	JAK2
CRP	MTHFR
CRP	XDH
CRP	IL33
CRP	PPIA
CRP	HSPA4
CRP	MMP1
CRP	HPR
CRP	AKT1
CRP	FABP2
CRP	F8
CRP	SRC
CRP	THPO
CRP	ADAMTS13
CRP	FGA
CRP	PPARG
CRP	DPP4
CRP	PTGS2
CRP	HMGCR
CRP	ELANE
CRP	NOS3
CRP	IL13
CRP	IL1R1
CRP	MMP3
CRP	CD5
CRP	ATP4A
CRP	APP
CRP	IL2RA
CRP	FGB
CRP	F7
CRP	NLRP3
CRP	IL6R
CRP	SERPINA1
CRP	SHBG
CRP	SELP
CRP	KNG1
CRP	THBD
CRP	C4BPA
CRP	SERPINC1
CRP	VWF
CRP	SELE
CRP	MMP9
CRP	PLG
CRP	IL1RN
CRP	F2
CRP	ALB
CRP	IL6
PI4KA	ANK3
PI4KA	PPIA
PI4KA	PLCG2
PI4KA	PLCE1
PI4KA	PIK3R1
IPO8	MITF
IPO8	SMAD3
IPO8	RPS26
IPO8	WDR36
IPO8	NUP160
IPO8	RANBP6
FABP4	GDF5
FABP4	CXCR1
FABP4	FOXO1
FABP4	LEPR
FABP4	CTNNB1
FABP4	NCOA6
FABP4	HMGCR
FABP4	NR1H3
FABP4	ALB
FABP4	AKT1
FABP4	JAK2
FABP4	CREBBP
FABP4	IL6
FABP4	FABP2
FABP4	ZNF423
FABP4	PPARD
FABP4	FABP5
FABP4	CDK4
FABP4	PPARA
FABP4	FABP1
FABP4	PPARG
CATSPERB	PDE4B
CATSPERB	PDE4D
CATSPERB	TC2N
SORT1	ZBTB16
SORT1	MMP7
SORT1	SOST
SORT1	CTF1
SORT1	LIFR
SORT1	PHACTR1
SORT1	GALNT2
SORT1	SNCA
SORT1	EGFR
SORT1	IL6
SORT1	LAMP1
SORT1	BACE1
SORT1	PSMB5
SORT1	PSMB1
SORT1	APP
SORT1	CELSR2
SORT1	PSRC1
DDB2	RAD51B
DDB2	AR
DDB2	PARP1
DDB2	ERCC3
DDB2	AMBRA1
DDB2	DCAF6
DDB2	TP53
FOLH1	PARP1
FOLH1	ANK3
FOLH1	TNFRSF8
FOLH1	TRIM49B
FOLH1	KDR
FOLH1	CD247
FOLH1	MTHFR
FOLH1	CA9
FOLH1	IL6
FOLH1	BCL2
FOLH1	PLK1
FOLH1	STEAP1
FOLH1	AR
FOLH1	DPP4
FOLH1	EGFR
FOLH1	ALB
GSAP	BACE1
GSAP	APP
BACH2	MEF2D
BACH2	IL7R
BACH2	IKZF1
BACH2	RUNX3
BACH2	CA1
BACH2	FOXO1
BACH2	IL2RA
BACH2	PRKCQ
BACH2	GATA3
BACH2	BCL6
BACH2	MYC
BACH2	ETS1
BACH2	TAGAP
BACH2	FOSL2
BACH2	SH2B3
BACH2	TCF7
BACH2	CLEC16A
CDK4	INCENP
CDK4	GATA3
CDK4	ABCB5
CDK4	HEXIM1
CDK4	PTGS2
CDK4	BRAF
CDK4	MET
CDK4	PPARG
CDK4	ANK3
CDK4	NFATC2
CDK4	PIK3R1
CDK4	TYR
CDK4	EPHA3
CDK4	HSPA4
CDK4	IL6
CDK4	ALB
CDK4	ANAPC1
CDK4	FOXO1
CDK4	JAK3
CDK4	TUBB
CDK4	MITF
CDK4	PKMYT1
CDK4	AR
CDK4	IDH1
CDK4	SMAD4
CDK4	MMP9
CDK4	JAK2
CDK4	SMARCE1
CDK4	PKM
CDK4	SRC
CDK4	MCL1
CDK4	AURKB
CDK4	IGF1R
CDK4	HIF1A
CDK4	CDK9
CDK4	CYP19A1
CDK4	AKT1
CDK4	PIK3CA
CDK4	CDK5
CDK4	ESR1
CDK4	TERT
CDK4	PARP1
CDK4	PLK1
CDK4	CTNNB1
CDK4	GSK3B
CDK4	BCL2
CDK4	BLM
CDK4	SMAD3
CDK4	MYC
CDK4	TP53
CDK4	CDK2
CDK4	CDK6
BLK	TRAF3
BLK	ETS1
BLK	CD247
BLK	PTGER4
BLK	PNOC
BLK	TRAF1
BLK	PPP1R3B
BLK	TNFSF4
BLK	ORMDL3
BLK	BCL2
BLK	IKZF1
BLK	PLCG2
BLK	TNFAIP3
BLK	MS4A1
BLK	EGFR
IL1RN	ALB
IL1RN	MMP12
IL1RN	JAK2
IL1RN	TLR1
IL1RN	MS4A1
IL1RN	TNFRSF8
IL1RN	MMP3
IL1RN	TNFAIP3
IL1RN	IL7R
IL1RN	MMP7
IL1RN	FCER1G
IL1RN	IL2RA
IL1RN	SERPINA1
IL1RN	NOD2
IL1RN	PTGS2
IL1RN	MMP9
IL1RN	MMP13
IL1RN	IL6R
IL1RN	MMP1
IL1RN	IL33
IL1RN	CXCR1
IL1RN	IL13
IL1RN	NLRP3
IL1RN	IL6
IL1RN	IL1R1
RANBP6	WDR36
RANBP6	NUP160
RANBP6	DARS2
TUBB2B	TUBB6
TUBB2B	TUBB4A
TUBB2B	TUBB8
TUBB2B	CKAP5
TUBB2B	TUBB3
TUBB2B	TUBB4B
TUBB2B	TUBA3C
TUBB2B	TUBB2A
TUBB2B	TUBA3E
TUBB2B	TUBA1C
TUBB2B	MAPT
TUBB2B	TUBA1A
TUBB2B	TUBA1B
USP2	EGFR
USP2	MYC
USP2	WDR48
USP2	TP53
USP2	CTNNB1
MMP7	IL7R
MMP7	MET
MMP7	CA6
MMP7	ESR1
MMP7	ADAMTS4
MMP7	BRAF
MMP7	SRC
MMP7	CCN2
MMP7	ALB
MMP7	HIF1A
MMP7	SELE
MMP7	BCL2
MMP7	COL15A1
MMP7	GSK3B
MMP7	EGFR
MMP7	MMP13
MMP7	HNF4A
MMP7	AKT1
MMP7	IL6
MMP7	MYC
MMP7	ELANE
MMP7	PTGS2
MMP7	PLG
MMP7	SOX18
MMP7	HSPA4
MMP7	MMP12
MMP7	FASLG
MMP7	TP53
MMP7	MMP3
MMP7	CTNNB1
MMP7	MMP1
MMP7	MMP9
MMP7	TIMP3
MMP13	TNFSF4
MMP13	PPARG
MMP13	TP53
MMP13	SOX6
MMP13	SOX5
MMP13	COL15A1
MMP13	BCL2
MMP13	NLRP3
MMP13	SMAD3
MMP13	DPP4
MMP13	HIF1A
MMP13	SOST
MMP13	GDF5
MMP13	ADAMTS1
MMP13	RUNX3
MMP13	ALB
MMP13	MMP12
MMP13	CCN2
MMP13	THBS2
MMP13	MMP3
MMP13	AKT1
MMP13	IL13
MMP13	MMP9
MMP13	CTNNB1
MMP13	PTGS2
MMP13	MMP1
MMP13	TIMP3
MMP13	IL6
MMP13	ADAMTS4
MMP13	PLG
TTLL7	CSMD1
CYP2C9	ADH4
CYP2C9	ABCC1
CYP2C9	PTPN1
CYP2C9	XDH
CYP2C9	MTHFR
CYP2C9	PPARA
CYP2C9	MAOB
CYP2C9	MAOA
CYP2C9	CYP19A1
CYP2C9	HNF4A
CYP2C9	TP53
CYP2C9	P2RY12
CYP2C9	PROS1
CYP2C9	H6PD
CYP2C9	HMGCR
CYP2C9	SLCO2B1
CYP2C9	ALB
CYP2C9	F2
CYP2C9	CYP1B1
CYP2C9	ATP4A
CYP2C9	F7
CYP2C9	PLA2G1B
CYP2C9	ABCG2
CYP2C9	ABCB1
CYP2C9	CYP2D6
CYP2C9	ALOX15
CYP2C9	CYP2C8
CYP2C9	ALDH1A1
CYP2C9	UGT1A1
CYP2C9	PTGS2
CYP2C9	PTGS1
CYP2C9	CYP1A2
CYP2C9	ALOX5
CYP2C9	CYP1A1
CYP2C9	VKORC1
CYP2C9	CYP3A4
CYP2C9	CYP2C19
GALC	NPC1
GALC	TUBB3
GALC	RBFOX3
GALC	GLB1
GALC	GBA
NUAK1	TP53
VWF	ANO2
VWF	PTGS1
VWF	ACVRL1
VWF	PLK1
VWF	RBFOX3
VWF	EGFR
VWF	STXBP5
VWF	AXL
VWF	AVPR2
VWF	FCER1G
VWF	TUBB2A
VWF	F5
VWF	PPARG
VWF	PRKG1
VWF	PLCG2
VWF	SERPINA1
VWF	THBS2
VWF	ATP1B1
VWF	BTK
VWF	ELANE
VWF	HIF1A
VWF	HSPA4
VWF	MET
VWF	SERPINE2
VWF	TUBB
VWF	AKT1
VWF	MMP1
VWF	BRAF
VWF	CLEC4M
VWF	PIK3R1
VWF	THPO
VWF	PTPN1
VWF	SLC44A2
VWF	F13B
VWF	STAB2
VWF	IQGAP1
VWF	PROS1
VWF	P2RY12
VWF	SRC
VWF	F11
VWF	SYK
VWF	F13A1
VWF	IL6
VWF	KNG1
VWF	PTK2
VWF	ANGPT1
VWF	TEK
VWF	PLG
VWF	MMP9
VWF	SELE
VWF	NOS3
VWF	KDR
VWF	SERPINC1
VWF	FGG
VWF	FGA
VWF	ALB
VWF	FGB
VWF	CCN2
VWF	F7
VWF	THBD
VWF	F2
VWF	F10
VWF	ADAMTS13
VWF	GP6
VWF	F8
VWF	SELP
RORA	IKZF2
RORA	IL33
RORA	PIM1
RORA	IL13
RORA	IL7R
RORA	TCF7
RORA	ESR1
RORA	FOSL2
RORA	ETS1
RORA	ROR1
RORA	MYC
RORA	IL6
RORA	BCL6
RORA	STAT6
RORA	FOXO1
RORA	GATA3
RORA	HIF1A
RORA	RORC
RIMBP2	RIMS2
TAOK1	FRYL
TAOK1	CDK1
TAOK1	RPS6KA3
TAOK1	TP53
TAOK1	PLK1
CUX2	SOX5
CUX2	MT-ND1
CUX2	LDB2
CUX2	SH2B3
CUX2	ACAD10
SPPL2A	SELP
SERPINA10	F5
SERPINA10	KLKB1
SERPINA10	KNG1
SERPINA10	F13B
SERPINA10	SERPINC1
SERPINA10	F11
SERPINA10	FGB
SERPINA10	F2
SERPINA10	ELANE
SERPINA10	FGG
SERPINA10	PLG
SERPINA10	FGA
SERPINA10	F10
ATF1	MITF
ATF1	RPS6KA1
ATF1	CAMK2B
ATF1	CREBBP
ATF1	CREB3L1
ATF1	CREB1
SMAD7	NOX4
SMAD7	EGFR
SMAD7	MAGI1
SMAD7	JAK1
SMAD7	IGF1R
SMAD7	ALB
SMAD7	PPIA
SMAD7	SRC
SMAD7	HIF1A
SMAD7	GSK3B
SMAD7	BCL2
SMAD7	PPARG
SMAD7	ZFPM2
SMAD7	PIK3R1
SMAD7	IL13
SMAD7	MMP9
SMAD7	IL6
SMAD7	HDAC6
SMAD7	MYC
SMAD7	TP53
SMAD7	ACVRL1
SMAD7	CCN2
SMAD7	HNF4A
SMAD7	AKT1
SMAD7	CTNNB1
SMAD7	SMAD4
SMAD7	SMAD3
PSMB1	RUNX3
PSMB1	TNFRSF11A
PSMB1	SUFU
PSMB1	ANAPC1
PSMB1	TNKS
PSMB1	TNKS2
PSMB1	TRAF3
PSMB1	CDK2
PSMB1	HIF1A
PSMB1	GSK3B
PSMB1	PRDX1
PSMB1	TP53
PSMB1	HNRNPA1
PSMB1	SNCA
PSMB1	UBQLN4
PSMB1	PSMC3
PSMB1	PSMB5
RCOR1	GATA3
RCOR1	SETD7
RCOR1	DCAF6
RCOR1	ZFPM1
RCOR1	SMAD4
RCOR1	MYC
RCOR1	SOX6
RCOR1	CDK9
RCOR1	CTDSP1
RCOR1	HDAC6
RCOR1	MECOM
RCOR1	ERCC3
RCOR1	PHC1
RCOR1	PPARG
RCOR1	ESR1
RCOR1	ARID4A
RCOR1	HSPA4
RCOR1	MAOA
RCOR1	MAOB
RCOR1	TP53
RCOR1	AR
RCOR1	NR4A2
RCOR1	HDAC8
RCOR1	SMARCE1
RCOR1	ZNF217
RCOR1	PHF21A
RCOR1	KDM1A
PKMYT1	ANAPC1
PKMYT1	BCL2
PKMYT1	CDK6
PKMYT1	NEK2
PKMYT1	AURKB
PKMYT1	CDK2
PKMYT1	CKAP5
PKMYT1	RPS6KA3
PKMYT1	RPS6KA2
PKMYT1	RPS6KA1
PKMYT1	PLK1
PKMYT1	CDK1
CREBBP	FADS1
CREBBP	MLLT10
CREBBP	RORC
CREBBP	IL6
CREBBP	JAK3
CREBBP	MAPT
CREBBP	MEF2D
CREBBP	NSD2
CREBBP	KDM1A
CREBBP	TNFAIP3
CREBBP	JAK2
CREBBP	BRAF
CREBBP	RPS6KA2
CREBBP	ARID4A
CREBBP	IKZF1
CREBBP	TNFRSF14
CREBBP	JAK1
CREBBP	CYP1A1
CREBBP	ESR2
CREBBP	HMGCR
CREBBP	MECOM
CREBBP	RPS6KA3
CREBBP	FABP1
CREBBP	CDK1
CREBBP	CHD9
CREBBP	CDK9
CREBBP	CA9
CREBBP	IGF1R
CREBBP	RUNX3
CREBBP	MIER1
CREBBP	ZNF217
CREBBP	GSK3B
CREBBP	PIK3R1
CREBBP	EGFR
CREBBP	PPARD
CREBBP	NFATC2
CREBBP	NFE2
CREBBP	BCL6
CREBBP	PIK3CA
CREBBP	KLF5
CREBBP	HDAC8
CREBBP	PARP1
CREBBP	BCL2
CREBBP	HDAC6
CREBBP	APP
CREBBP	GATA3
CREBBP	PPARA
CREBBP	RPS6KA1
CREBBP	AKT1
CREBBP	ETS1
CREBBP	TDG
CREBBP	CAMK2B
CREBBP	SMAD4
CREBBP	CDK2
CREBBP	TCF7
CREBBP	CREB3L1
CREBBP	SRC
CREBBP	MYC
CREBBP	STAT6
CREBBP	AR
CREBBP	HNF4A
CREBBP	NCOA6
CREBBP	ESR1
CREBBP	FOXO1
CREBBP	KMT2A
CREBBP	SMAD3
CREBBP	PPARG
CREBBP	CTNNB1
CREBBP	HIF1A
CREBBP	CREB1
CREBBP	TP53
SLC4A1	FUT2
SLC4A1	FGG
SLC4A1	BRD3
SLC4A1	FGA
SLC4A1	PIEZO1
SLC4A1	TSPO2
SLC4A1	IL6
SLC4A1	SLC12A1
SLC4A1	ATP4A
SLC4A1	CA4
SLC4A1	HBB
SLC4A1	CA9
SLC4A1	SLC25A37
SLC4A1	SYK
SLC4A1	SNCA
SLC4A1	SLC2A1
SLC4A1	TRIM58
SLC4A1	CA1
SLC4A1	CA2
SLC4A1	ANK3
ATP4A	IL13
ATP4A	CYP19A1
ATP4A	PTGS1
ATP4A	UGT1A1
ATP4A	TNFRSF11A
ATP4A	CA9
ATP4A	ABCG2
ATP4A	ESR1
ATP4A	CYP2C8
ATP4A	LAMP1
ATP4A	IL6
ATP4A	HMGCR
ATP4A	ABCB1
ATP4A	CYP1A2
ATP4A	F2
ATP4A	PTGS2
ATP4A	AKT1
ATP4A	P2RY12
ATP4A	CYP2D6
ATP4A	ATP1B1
ATP4A	CYP3A4
ATP4A	ALB
ATP4A	CA2
ATP4A	CYP2C19
ATP4A	ATP4B
PRDX1	NOX4
PRDX1	CBR1
PRDX1	TUBA1C
PRDX1	AKR1B1
PRDX1	PKM
PRDX1	UGT1A1
PRDX1	AKT1
PRDX1	TNKS2
PRDX1	HSP90B1
PRDX1	GLO1
PRDX1	TNKS
PRDX1	PTPN1
PRDX1	CDK1
PRDX1	IDH1
PRDX1	CDK2
PRDX1	HSPA4
PRDX1	PSMB5
PRDX1	H6PD
PRDX1	ALB
PRDX1	AR
PRDX1	EGFR
PRDX1	PPIA
PRDX1	TP53
PRDX1	MYC
PRDX1	CDK5
TRPC5	ANK3
SMG6	HDAC8
SMG6	TERT
CCDC6	FUT2
CCDC6	PIK3CA
CCDC6	KDM1A
CCDC6	PIK3R1
CCDC6	ZNF444
CCDC6	QSER1
CCDC6	EGFR
CCDC6	ALK
CCDC6	BRAF
PRKCQ	ZBTB16
PRKCQ	TRAF1
PRKCQ	TNFAIP3
PRKCQ	HLA-DRB5
PRKCQ	PRKG1
PRKCQ	PRKCA
PRKCQ	SH2B3
PRKCQ	CLEC16A
PRKCQ	AKT1
PRKCQ	TAGAP
PRKCQ	GATA3
PRKCQ	BTK
PRKCQ	ITK
PRKCQ	BRAF
PRKCQ	CD247
P2RX3	KNG1
P2RX3	P2RY12
NOX4	WWOX
NOX4	FOXO1
NOX4	EGFR
NOX4	NLRP3
NOX4	GSK3B
NOX4	PPARA
NOX4	IGF1R
NOX4	PTPN1
NOX4	PTGS2
NOX4	TP53
NOX4	MMP9
NOX4	MMP1
NOX4	PPARG
NOX4	ALB
NOX4	MAOA
NOX4	BCL2
NOX4	HIF1A
NOX4	CCN2
NOX4	KDR
NOX4	IL6
NOX4	AKT1
NOX4	NOS3
NOX4	SRC
NOX4	XDH
NOX4	SMAD3
TYR	EGFR
TYR	CDK2
TYR	CPS1
TYR	TERT
TYR	HBB
TYR	ABCB5
TYR	CTNNB1
TYR	AKT1
TYR	MAOB
TYR	MAOA
TYR	CREB1
TYR	TP53
TYR	PPARG
TYR	CYP1B1
TYR	DPP4
TYR	BNC2
TYR	MMP9
TYR	ACHE
TYR	MET
TYR	AXL
TYR	ALB
TYR	PTGS2
TYR	LRMDA
TYR	BRAF
TYR	TYRP1
TYR	MITF
IL37	NLRP3
IL37	IL13
IL37	IL6
IL37	IL33
IL37	IL1R1
IL37	SMAD3
BARHL1	ARL13B
BARHL1	SFRP2
SELP	MAOA
SELP	PTGS2
SELP	TBXA2R
SELP	F11
SELP	XDH
SELP	F13A1
SELP	KDR
SELP	SRC
SELP	IL13
SELP	ANGPT1
SELP	TEK
SELP	MET
SELP	DPP4
SELP	PLCG2
SELP	PTGS1
SELP	AKT1
